Date,Close,High,Low,Open,Volume,Symbol,Security,Sector
2021-06-22,88.31426239013672,88.7790722643683,86.57951468227738,87.42613990469587,10230100,CVX,Chevron Corporation,Energy
2021-06-23,88.20635986328125,89.75019997210934,88.17316458427325,89.1110863639669,7792800,CVX,Chevron Corporation,Energy
2021-06-24,88.9284896850586,89.45970285889676,88.28107402522836,88.9284896850586,8724600,CVX,Chevron Corporation,Energy
2021-06-25,89.06129455566406,89.69210623049088,88.62967990177158,89.30199517766667,8102300,CVX,Chevron Corporation,Energy
2021-06-28,86.31391906738281,88.81228512292981,86.04001683255332,88.7707815220912,11348400,CVX,Chevron Corporation,Energy
2021-06-29,86.12300872802734,87.12733370458358,85.99850427104474,86.81192156921965,7225500,CVX,Chevron Corporation,Energy
2021-06-30,86.93643951416016,87.05264200335651,86.08982047393519,86.18941898892594,7927500,CVX,Chevron Corporation,Energy
2021-07-01,88.15655517578125,88.89527357307219,87.76644417961558,88.77076912051045,10873200,CVX,Chevron Corporation,Energy
2021-07-02,88.04035949707031,88.31426804731389,87.18543856681914,87.7332493347463,7107700,CVX,Chevron Corporation,Energy
2021-07-06,86.31391906738281,87.95736413916173,85.81590752012146,87.95736413916173,10162800,CVX,Chevron Corporation,Energy
2021-07-07,85.43409729003906,87.06924035281999,84.76178202704074,86.28901826213826,8245000,CVX,Chevron Corporation,Energy
2021-07-08,85.16018676757812,85.56689544413676,84.0147596176015,84.247164575635,8695500,CVX,Chevron Corporation,Energy
2021-07-09,86.38031768798828,86.51312413753934,84.96098200435165,85.87400418105497,8567900,CVX,Chevron Corporation,Energy
2021-07-12,86.55461883544922,87.16883281499842,85.69139593666013,85.95700249532139,9898600,CVX,Chevron Corporation,Energy
2021-07-13,86.26410675048828,86.80362181689597,85.67479243666308,86.32220798332852,6738000,CVX,Chevron Corporation,Energy
2021-07-14,84.63727569580078,87.41784587370064,84.42977036412826,86.72063099890983,9216600,CVX,Chevron Corporation,Energy
2021-07-15,84.08116149902344,84.86967921296585,83.7076481088191,83.87365617087438,9665700,CVX,Chevron Corporation,Energy
2021-07-16,81.8567123413086,84.40487777335468,81.6160053765964,84.35507218346068,12199100,CVX,Chevron Corporation,Energy
2021-07-19,79.64884948730469,80.47056886617547,78.45361669435778,79.53264700271934,17385500,CVX,Chevron Corporation,Energy
2021-07-20,80.12195587158203,81.37528982014726,78.89352788161456,79.59074274091068,12114600,CVX,Chevron Corporation,Energy
2021-07-21,82.85273742675781,83.39225261324633,81.09308974649765,81.32550106214627,11478100,CVX,Chevron Corporation,Energy
2021-07-22,82.02269744873047,82.51241326588925,81.25077745384856,82.50411128049757,7694300,CVX,Chevron Corporation,Energy
2021-07-23,82.055908203125,82.27171551944531,81.29229010852714,82.00610895034343,7570800,CVX,Chevron Corporation,Energy
2021-07-26,83.79064178466797,84.04795267563742,82.53731426962133,82.55391190812281,10227500,CVX,Chevron Corporation,Energy
2021-07-27,83.5084457397461,83.59974859180012,82.12231165137698,83.0436358256966,8332100,CVX,Chevron Corporation,Energy
2021-07-28,83.98155975341797,84.504470919882,83.23453927806915,83.74915479054506,8546100,CVX,Chevron Corporation,Energy
2021-07-29,85.13528442382812,85.3925890002159,84.61237328494201,84.97757835052725,8681300,CVX,Chevron Corporation,Energy
2021-07-30,84.50446319580078,86.36371539396072,83.64124031791789,85.54198977990622,12295300,CVX,Chevron Corporation,Energy
2021-08-02,84.35505676269531,86.30561175248278,84.29695552890757,84.72857012209612,8911800,CVX,Chevron Corporation,Energy
2021-08-03,85.16018676757812,85.41749768473822,83.55824535534985,84.32186345533427,8437300,CVX,Chevron Corporation,Energy
2021-08-04,83.25114440917969,84.57917731018355,83.08513633870396,83.3673468922325,10389800,CVX,Chevron Corporation,Energy
2021-08-05,84.02306365966797,85.0190867420544,83.5582473996687,83.78235670936985,7986100,CVX,Chevron Corporation,Energy
